Gmt time,Open,High,Low,Close,Volume
03.01.2016 22:00:00.000,0.72836,0.72959,0.72823,0.72945,2388860.1074
03.01.2016 23:00:00.000,0.72946,0.73000,0.72833,0.72840,3521310.0586
04.01.2016 00:00:00.000,0.72840,0.72898,0.72712,0.72757,3239100.0977
04.01.2016 01:00:00.000,0.72759,0.72783,0.72136,0.72236,6827959.9609
04.01.2016 02:00:00.000,0.72235,0.72292,0.72077,0.72279,4811240.2344
04.01.2016 03:00:00.000,0.72278,0.72341,0.72258,0.72288,3583409.9121
04.01.2016 04:00:00.000,0.72288,0.72336,0.72249,0.72252,3391270.0195
04.01.2016 05:00:00.000,0.72252,0.72293,0.72068,0.72162,4456120.1172
04.01.2016 06:00:00.000,0.72163,0.72191,0.71996,0.72067,3496649.9023
04.01.2016 07:00:00.000,0.72068,0.72173,0.71980,0.72169,5940779.7852
04.01.2016 08:00:00.000,0.72168,0.72250,0.72064,0.72174,7598109.8633
04.01.2016 09:00:00.000,0.72175,0.72218,0.72115,0.72157,4690169.9219
04.01.2016 10:00:00.000,0.72158,0.72218,0.72107,0.72123,4908750
04.01.2016 11:00:00.000,0.72125,0.72179,0.72022,0.72037,5549140.1367
04.01.2016 12:00:00.000,0.72035,0.72057,0.71941,0.71956,5313330.0781
04.01.2016 13:00:00.000,0.71959,0.71963,0.71817,0.71867,5600270.0195
04.01.2016 14:00:00.000,0.71866,0.71884,0.71781,0.71851,6066540.0391
04.01.2016 15:00:00.000,0.71851,0.71863,0.71648,0.71650,6749509.7656
04.01.2016 16:00:00.000,0.71651,0.71684,0.71556,0.71651,5456279.7852
04.01.2016 17:00:00.000,0.71651,0.71788,0.71609,0.71771,4096299.8047
04.01.2016 18:00:00.000,0.71772,0.71843,0.71725,0.71834,3321370.1172
04.01.2016 19:00:00.000,0.71834,0.71841,0.71789,0.71823,3939459.9609
04.01.2016 20:00:00.000,0.71822,0.71891,0.71812,0.71884,3093040.0391
04.01.2016 21:00:00.000,0.71885,0.71964,0.71882,0.71901,2294449.9512
04.01.2016 22:00:00.000,0.71896,0.71902,0.71737,0.71790,5138080.0781
04.01.2016 23:00:00.000,0.71795,0.71842,0.71784,0.71832,2290010.0098
05.01.2016 00:00:00.000,0.71832,0.71911,0.71815,0.71826,2708179.9316
05.01.2016 01:00:00.000,0.71826,0.72123,0.71826,0.72109,5422770.0195
05.01.2016 02:00:00.000,0.72111,0.72124,0.72015,0.72081,4085540.0391
05.01.2016 03:00:00.000,0.72083,0.72143,0.71978,0.71991,3839530.0293
05.01.2016 04:00:00.000,0.71993,0.72113,0.71991,0.72087,2888760.0098
05.01.2016 05:00:00.000,0.72088,0.72101,0.71926,0.71991,4432669.9219
05.01.2016 06:00:00.000,0.71992,0.72100,0.71890,0.72041,4709589.8438
05.01.2016 07:00:00.000,0.72042,0.72098,0.72010,0.72068,6359049.8047
05.01.2016 08:00:00.000,0.72068,0.72113,0.71849,0.71875,7025839.8438
05.01.2016 09:00:00.000,0.71877,0.71908,0.71729,0.71759,6700450.1953
05.01.2016 10:00:00.000,0.71757,0.71783,0.71664,0.71702,6578890.1367
05.01.2016 11:00:00.000,0.71701,0.71736,0.71652,0.71716,5333020.0195
05.01.2016 12:00:00.000,0.71716,0.71742,0.71640,0.71655,5924660.1563
05.01.2016 13:00:00.000,0.71657,0.71753,0.71656,0.71703,6781790.0391
05.01.2016 14:00:00.000,0.71701,0.71713,0.71527,0.71527,8297459.9609
05.01.2016 15:00:00.000,0.71528,0.71532,0.71324,0.71327,8752280.2734
05.01.2016 16:00:00.000,0.71328,0.71520,0.71319,0.71488,6504709.9609
05.01.2016 17:00:00.000,0.71489,0.71499,0.71405,0.71466,3830610.1074
05.01.2016 18:00:00.000,0.71465,0.71490,0.71413,0.71474,3354449.9512
05.01.2016 19:00:00.000,0.71473,0.71541,0.71465,0.71515,3334139.8926
05.01.2016 20:00:00.000,0.71515,0.71633,0.71501,0.71625,3823600.0977
05.01.2016 21:00:00.000,0.71626,0.71661,0.71573,0.71591,3531510.0098
05.01.2016 22:00:00.000,0.71593,0.71635,0.71585,0.71596,6611229.9805
05.01.2016 23:00:00.000,0.71597,0.71676,0.71590,0.71595,3114020.0195
06.01.2016 00:00:00.000,0.71594,0.71713,0.71584,0.71688,3493639.8926
06.01.2016 01:00:00.000,0.71689,0.71703,0.71220,0.71268,9495849.6094
06.01.2016 02:00:00.000,0.71267,0.71282,0.71088,0.71090,7205600.0977
06.01.2016 03:00:00.000,0.71090,0.71318,0.71063,0.71273,5630750
06.01.2016 04:00:00.000,0.71273,0.71315,0.71221,0.71244,3763100.0977
06.01.2016 05:00:00.000,0.71243,0.71307,0.71170,0.71202,4243609.8633
06.01.2016 06:00:00.000,0.71201,0.71206,0.70991,0.71062,6482450.1953
06.01.2016 07:00:00.000,0.71061,0.71118,0.70936,0.71084,6762000
06.01.2016 08:00:00.000,0.71084,0.71096,0.70751,0.70854,8028859.8633
06.01.2016 09:00:00.000,0.70855,0.70856,0.70573,0.70771,7891649.9023
06.01.2016 10:00:00.000,0.70772,0.70779,0.70616,0.70662,7383060.0586
06.01.2016 11:00:00.000,0.70662,0.70844,0.70629,0.70814,6865580.0781
06.01.2016 12:00:00.000,0.70812,0.70859,0.70697,0.70721,6804790.0391
06.01.2016 13:00:00.000,0.70721,0.70855,0.70551,0.70815,7667830.0781
06.01.2016 14:00:00.000,0.70814,0.70940,0.70769,0.70895,8271030.2734
06.01.2016 15:00:00.000,0.70896,0.70902,0.70609,0.70612,8665230.4688
06.01.2016 16:00:00.000,0.70616,0.70748,0.70607,0.70689,5857100.0977
06.01.2016 17:00:00.000,0.70687,0.70693,0.70521,0.70557,5025500
06.01.2016 18:00:00.000,0.70559,0.70569,0.70482,0.70510,4358970.2148
06.01.2016 19:00:00.000,0.70508,0.70739,0.70508,0.70594,7798770.0195
06.01.2016 20:00:00.000,0.70594,0.70668,0.70544,0.70654,4719819.8242
06.01.2016 21:00:00.000,0.70654,0.70722,0.70622,0.70713,3857989.9902
06.01.2016 22:00:00.000,0.70706,0.70726,0.70631,0.70646,3529570.0684
06.01.2016 23:00:00.000,0.70645,0.70856,0.70629,0.70785,2184780.0293
07.01.2016 00:00:00.000,0.70786,0.70858,0.70674,0.70736,3488330.0781
07.01.2016 01:00:00.000,0.70736,0.70844,0.70241,0.70287,10476830.0781
07.01.2016 02:00:00.000,0.70287,0.70464,0.70242,0.70372,7177149.9023
07.01.2016 03:00:00.000,0.70370,0.70464,0.70314,0.70463,5277209.9609
07.01.2016 04:00:00.000,0.70462,0.70541,0.70401,0.70404,3883729.9805
07.01.2016 05:00:00.000,0.70403,0.70441,0.70289,0.70326,4020429.9316
07.01.2016 06:00:00.000,0.70325,0.70467,0.70257,0.70462,4953459.9609
07.01.2016 07:00:00.000,0.70462,0.70590,0.70334,0.70466,6997600.0977
07.01.2016 08:00:00.000,0.70468,0.70589,0.70130,0.70310,7857839.8438
07.01.2016 09:00:00.000,0.70311,0.70388,0.70119,0.70274,8823820.3125
07.01.2016 10:00:00.000,0.70274,0.70333,0.70015,0.70018,8073189.9414
07.01.2016 11:00:00.000,0.70016,0.70069,0.69825,0.69923,8203490.2344
07.01.2016 12:00:00.000,0.69921,0.69968,0.69803,0.69860,7617729.9805
07.01.2016 13:00:00.000,0.69860,0.69904,0.69807,0.69864,7282100.0977
07.01.2016 14:00:00.000,0.69864,0.70220,0.69864,0.70119,9922280.2734
